Class,dt1,dt2,dt3,dt4,dt5,dt6,dt7,dt8,dt9,dt10,dt11,dt12,dt13,dt14,Acc,LI
0,-2357,543,-3,-3351,-414,2891,-909,4,-1795,-2182,0,3100,0,-1943,-0.089929286,0.455327969
0,511,44,0,592,116,115,126,-3,19,328,49,136200,0,395,-0.05630392,0.167700923
0,789,463,0,249,-685,472,151,-14,12,48,1206,2572,11609,1475,0.009897361,0.134897361
0,3887,2521,2354,1255,2557,1798,746,6,457,797,-219,-264200,6692005,1329,-0.05149926,0.304894447
0,-7563,-3624,-107,-3091,-2835,1883,-815,58,-1102,859,4,635800,-1500000,-4729,-0.025020921,0.119719068
0,6940,4227,181,-318,2760,7718,1509,30,1131,1553,222,-1406000,0,4180,-0.051536532,0.41675561
0,6,1142,0,-2024,-6349,-6301,-1663,11,1913,5176,-871,-23964400,0,6354,-0.016636871,0.527700439
0,-730,-2243,-2077,-659,-1175,-7382,-82,4,597,504,0,3000,0,446,0.053400584,0.675273208
0,8735,405,24,1059,5879,7622,244,31,166,2149,1,-222000,0,2855,0.023999585,0.602516587
0,-1118,-10,0,-716,-1322,-1835,1,-4,149,206,0,27000,0,203,-0.006932854,0.852355887
0,3345,4254,0,-4054,1997,14560,-452,1,-124,3865,-254,482600,45000,1347,-0.027766582,0.592577664
0,1473,126,0,1284,403,1362,371,0,133,517,540,762400,2535000,1070,-0.136652122,0.42602142
0,239,-293,0,283,-184,132,-43,2,395,386,0,96000,0,423,-0.033401061,0.268001388
0,1557,-65,79,-1096,-2890,-463,-2523,75,2046,4366,48,6875400,0,4446,-0.040479981,0.74274932
0,-2880,-247,-16,252,-1936,-4149,-695,2,-704,-813,0,23000,0,-943,-0.075821086,0.570488672
0,149,-41,0,219,308,-564,-427,0,-166,-159,0,1000,0,-159,-0.042280589,0.787315823
0,-5763,-670,28,-754,-3374,-6199,-3264,-42,-3133,-2259,-57,59000,-415500,-2389,-0.071931484,0.197299285
0,-4107,-3163,-507,-606,-4641,-3986,96,-6,-457,-549,-8,-21000,0,534,-0.031424756,0.802124434
0,-5733,-49,0,68,-5327,-11392,-744,-4,-14,-391,0,-26000,0,-406,-0.107288337,0.710910572
0,-60,400,0,-569,-206,159,46,6,60,213,0,-3700,0,146,-0.027106158,0.065168115
0,-824,-1469,-150,638,-1504,-20,-315,-6,-2053,2276,97,-97,0,680,-0.022972916,0.550091584
0,-93,61,0,31,92,-94,-37,-2,9,-115,0,-143000,0,-185,-0.074991902,0.862811791
0,-1740,-1421,0,-218,-955,-2023,-277,0,-781,-667,0,30600,0,-785,-0.101316882,0.0857753
0,6633,4152,-1733,7518,-4739,10221,-4695,107,-1962,-15966,0,-307700,-9000000,11372,-0.051386545,0.162726213
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,483,268,0,133,89,435,125,-4,115,322,0,-55000,0,394,0.000444148,0.213302243
0,110311,0,0,128166,-18731,73771,73703,0,73703,91634,0,0,0,129042,0.214252143,0.108068574
0,1697,398,8,155,1023,3754,-14,-1,82,-308,682,1737000,1781000,673,0.014771175,0.796021175
0,809,215,0,110,621,2475,468,1,209,171,0,247000,0,188,0.016014739,0.580782313
0,-34272,-16663,-852,84,-10802,-17632,-6779,-17,-10578,-7231,0,270000,0,-23471,-0.044370879,0.474381351
0,-1235,5853,2612,-2382,-4179,4428,1543,7,-1482,2499,0,-109800,0,2943,-0.039992439,0.805381277
0,182,131,16,67,-318,-473,-202,-1,-77,475,0,-462000,0,500,-0.016036184,0.282072368
0,-97,3183,152,-3551,-2278,10326,703,-1,538,2170,0,45400,0,2181,0.026736205,0.62266858
0,-33134,2445,25014,-24432,-12248,-27352,1005,-1170,-674,20802,0,-1472000,0,-20887,-0.027414294,0.925798714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050538738,0.537326834
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.086610315,0.856425334
0,588,2021,9,-1181,734,513,-1392,39,-1260,885,60,261000,0,-144,-0.048895286,0.158802707
0,16927,11053,-465,7217,-10964,99258,7679,107,8065,19749,0,-922000,0,27891,-0.013437072,0.483474698
0,362,29,0,333,82,268,77,0,39,59,147,0,0,280,-0.114728682,0.376744186
0,-3647,152,-102,-1908,-1927,-858,-1504,42,-1623,-1517,-3999,5630000,0,-1721,-0.05367429,0.418277516
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006719761,0.358138377
0,108,140,0,-381,466,-569,-445,1,-1039,-329,-1,5050200,9059092,-358,-0.04820333,0.204791119
0,-45480,9659,-1334,-8041,-32655,6281,-49004,-1339,-31963,-1316,0,-1957000,1106,-12825,-0.053788312,0.53264551
0,902,410,0,-666,791,4943,-32,0,37,985,-20,312,0,111,0.045275591,0.470275591
0,-842,-108,0,-742,-629,37,41,0,69,-286,0,-4734900,0,-213,-0.064499047,0.471192544
0,-42111,16,53,-1318,-45438,-26,11469,0,-669,3953,0,-117800,0,3328,0.008335146,0.931004354
0,788,-2858,42,3000,-7503,1886,-148,-45,2076,5491,0,-10586700,-95857420,8290,-0.041350497,0.688296327
0,-27400,-31817,-3996,-1715,-14423,-17985,-1953,13,74,-8408,0,-46000,-5000000,-12978,0.002060908,0.450196839
0,-39,211,9,119,-75,14,-28,0,-8,39,0,6000,0,35,-0.047004921,0.299507891
0,-210,-615,-4,74,-723,4729,1993,18,1865,664,0,-30000,0,513,-0.04484107,0.710519677
0,-1168,648,55,-106,-1635,-2050,96,2,-94,71,0,342000,0,466,-0.067636299,0.772909789
0,-124,-69,0,143,233,-1818,-507,-1,-372,-343,0,-38000,61500,-355,-0.113949445,0.855557042
0,817,335,0,-211,-137,2264,560,3,350,769,0,494000,0,955,-0.05108778,0.570083342
0,38,13,0,-45,-80,1050,194,-6,7,0,-175,210000,0,118,-0.016615038,0.780625176
0,1783,38,-222,802,186,-2483,-1635,68,-644,1572,0,-913000,0,1598,-0.016272884,0.737338966
0,338685,185857,25377,14351,180062,154106,14255,239,10834,98315,0,53438100,104153192,158622,-0.028979091,0.63144508
0,1501,89,0,787,1274,1679,170,0,97,-3,4,140,65,227,-0.008251303,0.452663578
0,-2149,-637,-182,-1999,-2870,6067,115,0,17,517,0,-15137200,-44048668,721,-0.02322232,0.688142852
0,4342,378,242,-2257,4327,1879,157,-1,188,71,0,10000,0,16,0.05737273,0.937866704
0,447,-1535,0,509,1738,5583,186,3,-1197,93,0,-329800,0,-1289,-0.004210812,0.356492801
0,103373,-588,320,-15839,133893,-1845,0,0,-10258,4608,127,-274000,0,-30519,-0.008767626,0.941124068
0,-1381,-1069,-8,355,906,-4608,-847,-12,-2012,-2419,0,43000,0,-2286,-0.123447731,0.703093249
0,258,1522,722,287,2019,428,213,0,50,87,0,0,0,916,0.052470187,0.6879046
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000596421,0.425447316
0,1020,2519,0,-1893,-221,11364,-3797,-15,-3636,1298,26,90200,32000,1239,-0.071993785,0.361305825
0,195,77,0,-1100,-426,3014,-450,3,-291,699,0,-6200,0,621,0.018160037,0.633287048
0,12116,13600,5526,-1671,12413,274,1494,-1,2590,-297,-7000,-544,0,-297,-0.009538653,0.592630923
0,1099,687,0,-28,391,1086,39,1,170,430,-2338,1784,231000,708,0.092639138,0.186714542
0,14263,7535,3878,1155,6343,4326,1713,145,1187,11096,-220,-58550,117130,7920,-0.04528227,0.274909011
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.090800573,0.78513449
0,-4679,-1890,-3931,-11736,-32317,12868,5883,26,3233,8057,27,-9939500,6657200,27638,0.008016495,0.267167757
0,602,907,182,118,343,-28,62,17,31,256,-95,-34,153,259,0,0.757738095
0,-1414,-264,0,118,-830,-3123,-1066,10,-888,-101,-73,-600,4,-583,-0.160520948,0.055389926
0,-413,-425,-169,1241,-26,-2551,17,-51,-197,-74,0,7000,0,-387,-0.045413364,0.374314836
0,141,48,136,100,131,-136,-56,1,-41,-40,0,0,0,11,-0.060150376,0.97443609
0,2085,176,-7,668,1116,3148,713,0,444,592,0,0,0,969,0.081407293,0.544940935
0,208,-762,-22,510,-226,1464,25,4,316,1597,0,-865000,0,436,0.007517918,0.413875039
0,10679,10072,-3,-3540,4589,1083,-172,-117,-992,824,0,2784000,0,6090,0.01766074,0.495297573
0,115433,-727,-25,-87868,91865,-2255,0,0,38,3727,289,-780000,0,23568,-0.00030791,0.939186504
0,966,1189,917,335,645,-149,-19,12,42,155,0,-20565500,0,321,-0.072116097,0.540056271
0,2570,-59,0,717,2535,-5867,-108,-11,-80,19,0,202000,0,34,-0.046404925,0.453188524
0,4321,804,0,306,3210,12443,491,1,144,579,-3,363600,4778400,1111,0.019361633,0.655703176
0,418,54,0,-123,120,1236,73,7,74,264,0,64900,0,299,0.015335339,0.21023003
0,498,488,2,125,389,-196,-77,0,99,163,0,909000,0,110,-0.024914286,0.735771429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074418605,0.291162791
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034586988,0.320226946
0,-87,-74,0,42,-172,25,-18,3,-6,98,1,-1793,0,84,-0.079508197,0.096721311
0,445,235,133,118,124,461,-94,3,-63,277,0,4000,0,320,-0.053040103,0.14661492
0,8386,4807,941,847,4498,5145,1465,2,767,3431,-167,300800,47400000,3887,-0.052620597,0.314452643
0,-8604,-3240,0,-2977,-5834,-14783,2170,36,1714,2288,-833,1705000,5143906,-2772,-1.476206323,0.221630616
0,286,106,-4,377,77,-38,-60,66,-163,382,3,0,0,209,-0.027861716,0.104276569
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3537,4184,1726,-766,3435,-762,-48,0,-283,-189,277,12115700,764100,102,0.001509662,0.673913043
0,110882,-546,-79,-5537,103983,30,0,0,-1121,1398,-772,-49000,-10000000,6899,-0.002542557,0.938402826
0,565,-136,-978,484,-437,857,-409,493,495,918,17,-111400,5401700,1001,0.010862574,0.37047095
0,4928,893,0,4059,-519,-81,-167,2,277,-348,4018,-20711,140576,5448,0.013723248,0.152997876
0,18,974,429,-5111,-5275,7430,1005,112,776,4436,-1519,-7900,0,5292,-0.004039545,0.22619326
0,2542,1195,12208,-1389,-42213,21453,16267,-400,15770,60024,0,-4321000,0,44755,-0.024041487,0.682655181
0,169,11,0,4,176,471,13,-1,-3,-8,0,8000,0,-7,0.02542993,0.645261617
0,1378,1391,8,-157,-4,311,113,3,38,1095,55,-35300,0,1381,-0.021711367,0.14201788
0,373,-956,-34,-111,-1204,6572,870,12,937,1943,2,-77000,0,1578,-0.077960983,0.602620619
0,19110,8568,2030,-5044,9400,41944,3571,-17,11638,2269,0,-554000,-19727565,9711,-0.002486344,0.426498248
0,3818,1193,11,1721,127,2081,707,-4,946,3375,169,180800,4600,3692,-0.02619028,0.506064468
0,1404,766,3,1237,712,1169,16,6,126,564,-926,-7500,0,692,-0.051745804,0.616192442
0,14514,21109,27430,-6934,9263,781,1372,-6,1695,4951,-232,-611000,0,5250,-0.013979172,0.507041679
0,740,-4517,-1333,6045,-2037,61675,1664,-186,2257,3648,0,0,0,2777,-0.008894925,0.647618949
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037507679,0.38738043
0,1074,67,-14,704,-358,2105,206,0,137,1473,0,4400,0,1431,0.028078218,0.322254853
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,186,473,0,-458,59,1610,-229,0,-24,19,0,1100,0,128,-0.063869062,0.822667979
0,5016,-701,-213,7090,5998,7977,1915,-14,142,2218,0,-597000,0,-983,-0.068403591,0.744351201
0,3888,-283,117,1924,536,6477,1870,-8,1577,2534,-47,-52500,500136,3352,-0.024489403,0.230027184
0,227,-6,0,-72,15,80,106,0,88,2,141,15695,724100,212,0.459727385,0.02850062
0,-5754,-149,0,-2300,-5759,-5666,7,6,-20,46,0,1000,0,4,0.059608797,0.538944201
0,5554,4099,-30,-2469,-251,3775,-508,-14,504,5769,0,1694900,0,5805,-0.005523746,0.413527018
0,1682,-543,0,2291,1328,478,-91,-1,92,79,149,130800,213200,353,-0.072119613,0.617734069
0,30,-23,-14,-47,-18,699,6,1,13,35,12,0,0,48,-0.035404142,0.803607214
0,298,-185,0,595,-385,-1603,-901,2,-370,636,-75,-1776300,0,683,-0.005721097,0.343146603
0,-3,8,0,9,-149,2,-7,0,28,0,0,0,0,148,0.336134454,0.411764706
0,-14083,-10723,154,2024,-11664,-9609,-1746,-393,-746,2152,0,-171000,0,-2420,-0.029213944,0.454061298
0,278,-810,-22,940,233,-659,-259,-22,-238,401,0,624000,0,45,-0.091242672,0.24813174
0,19471,1971,0,-1512,18259,-8873,-329,15,-160,919,0,-5930800,0,1212,0.05988062,0.62257112
0,96,-23,0,0,88,0,0,0,48,7,0,0,0,8,0.004264392,0.684434968
0,13058,12122,3831,296,9961,2113,-1014,-68,-414,3392,0,236600,0,3097,-0.0224831,0.604018574
0,-4966,-1504,169,-2661,-4319,-2567,206,0,446,-114,0,-451000,0,-647,-0.021649793,0.293495722
0,-58,-136,0,39,-157,-351,-110,0,-73,98,0,0,0,98,-0.000674992,0.487343908
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034964716,0.437980011
0,-7294,29,0,380,-6756,-22747,-992,0,-768,-540,-368,-200,0,-538,-0.34226596,0.708200858
0,19860,18058,0,-1218,13454,-4007,-3021,74,-903,6999,-864,-22500,0,6405,-0.049592506,0.672714385
0,-52696,-11377,-318,-5831,-43871,-71167,-23171,-340,-17604,6616,0,1371800,0,-8824,-0.122694085,0.287108846
0,32,-17,-18,20,-93,120,-18,0,-88,295,0,-3027000,0,125,-0.005085529,0.291724457
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023649907,0.305633147
0,3257,1090,26,898,609,4330,1447,11,961,1442,630,3191500,0,2649,-0.028782387,0.738005101
0,5724,16540,-732,-2763,7579,-21265,-2973,-81,-2069,17749,2482,61383700,11117500,-1855,-0.080226775,0.704587667
0,14447,5102,1005,-185,13038,43182,-183,59,144,3452,0,-69600,0,1409,-0.007038973,0.565680198
0,2774,52,-9,4162,-585,783,800,14,369,911,0,850300,0,3359,-0.090264118,0.140479611
0,3288,2061,6,162,731,2445,24,4,352,1130,232,-2000,0,2557,-0.016127084,0.368053878
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038562247,0.306950726
0,-58,52,0,-1040,543,884,-620,2,-783,-479,0,-20900,-500000,-600,-0.010211459,0.318407735
0,7161,923,-54,4108,2055,8943,22,0,854,2686,3488,-24800,0,5105,-0.024558711,0.586216424
0,504,-401,30,-417,-948,4109,499,-10,-207,1629,0,100600,0,1453,0.000582454,0.616891154
0,366,24,0,236,211,822,86,0,27,141,9,-29000,0,155,-0.079376004,0.431520991
0,-790,-453,-153,-398,485,-208,-503,0,-845,-931,0,32000,0,-1275,-0.120191178,0.263496043
0,-85820,5415,65591,-11979,-99622,-175076,-70905,-24,-35021,-724,0,-22619000,31567935,13803,-0.042843062,0.849831467
0,5262,541,-379,-370,2333,4458,-512,-273,-689,355,0,-99000,0,2930,-0.003059669,0.513637708
0,81,-276,0,1484,-438,888,92,-1,80,488,0,-3166800,0,519,-0.068398677,0.487482286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.087369851,0.531361602
0,13168,10001,2191,-7500,7946,26407,2277,-169,1096,5830,0,-97900,0,5221,-0.013854912,0.728771444
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.090413964,0.972277146
0,152,-96,0,-2029,-35,-75,-37,-30,-31,321,0,11902,0,187,0,0.217332613
0,5811,3582,36,945,874,2435,28,31,197,1339,0,-265500,-1500000,4937,-0.018136177,0.269265047
0,959,-52,0,788,261,710,264,0,299,691,0,-40,0,697,-0.037014377,0.256653411
0,-491,-20,0,439,71,-763,-288,0,-409,-572,-403,-109,30,-562,-0.182165605,0.834649682
0,-706,130,0,-291,-812,-1356,313,18,237,63,0,4000,0,106,-0.015161144,0.768406718
0,590,-6,0,89,-135,512,334,-3,460,724,0,560,0,725,0.124750996,0.521414343
0,267,-1135,11,-293,-733,13524,462,-12,522,759,57,40300,0,999,-0.021853781,0.459193091
0,-341,-303,0,-25,-764,50,-37,-1,72,454,-1743,-4530900,0,423,-0.043971478,0.253781331
0,-4804,-3671,-1777,-29465,-33280,94143,33187,2217,-8429,44275,-3290,-342100,51100,28476,0.027608034,0.592639952
0,42,-92,-32,128,21,17,-3,-1,-37,21,0,3900,0,21,-0.034563107,0.232621359
0,760,676,0,16,541,660,-58,0,-15,64,153,18,0,219,-0.043837883,0.628618693
0,9931,-1811,-678,3779,2149,5191,1183,-7,2968,6543,0,852800,0,7782,0.015630106,0.293606361
0,41073,0,0,35454,7499,15320,15255,0,15255,-510,0,0,0,33574,0.032763783,0.068715374
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016558442,0.81461039
0,-16,-1,2,-91,61,80,89,-4,70,-78,0,51000,0,-77,-0.045079856,0.557702215
0,-9793,-1148,0,1189,-10114,-3987,-1396,-14,-720,175,0,163000,0,320,-0.101696657,0.791433637
0,752,-153,0,-4931,-1042,12056,3294,-48,2314,1282,0,-818500,0,1795,0.034470082,0.445382867
0,-228,-49,0,84,-262,-244,-175,3,-137,60,0,-10200,0,34,-0.039198606,0.586527294
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054626583,0.34754586
0,-167,0,0,-168,-256,600,604,0,604,159,0,0,0,88,0.128255528,0.408845209
0,-59,-455,1,553,-71,-1141,-34,-47,-504,-1622,0,-22000,-2500000,12,-0.073690767,0.373293086
0,59670,-7152,-2146,46212,54762,107989,2186,190,-1577,2256,0,-35200,0,4908,-0.059143524,0.70191734
0,2058,2078,0,-152,83,-274,-170,4,1652,1633,0,-316,0,1974,0.398850575,0.086206897
0,142667,-34981,11063,220248,-482582,-234929,7941,-2625,-46413,340089,0,-534700,0,625249,-0.122792293,0.484088356
0,-2069,1247,0,2156,-4177,3629,-343,0,-50,2532,-2852,58578,0,2108,-0.087859649,0.734624561
0,58089,0,0,25217,61735,-2174,0,0,-1095,1223,-23,-1524000,-1650000,-3644,-0.076255054,0.939580399
0,-11930,101,1,-7275,-11759,-14926,-3609,-91,-1201,-269,55,-243000,0,-172,0.070503614,0.510047757
0,-14250,-2681,-298,-8907,-12524,-5256,-2032,1,-2665,-1486,0,1199000,0,-1726,-0.03829024,0.738642881
0,-625,311,-4,-7,-602,-97,-390,7,-247,-205,0,25000,0,-23,-0.051828299,0.479597244
0,-234,110,-29,908,-1142,-681,271,-2,400,792,0,95000,0,907,-0.029349175,0.490556836
0,-3082,-288,-1,-889,-8128,-1134,-230,1,666,4232,0,47366900,0,5046,0.033498452,0.245201238
0,-5486,-3129,-39,4827,-509,-11723,-754,-7,3407,-4137,0,2765000,0,-4977,-0.069916789,0.664196244
0,41597,0,0,108068,58363,-2947,0,0,-16839,-16887,-788,740000,0,-16766,-0.086482272,0.966351336
0,-25,192,0,-203,-151,-207,-25,15,9,55,0,-7000,0,126,-0.014300306,0.176642833
0,-804,-203,0,-13,-850,-610,-326,3,-268,238,0,-48000,0,46,-0.045818931,0.227329558
0,1594,-456,0,1774,1305,1597,147,49,86,761,-1,-64000,0,290,-0.003315508,0.196506239
0,134190,-20009,13,4325,115700,10310,3382,0,3859,12456,0,-56600,0,18490,0.022407902,0.847261676
0,-5584,0,0,-45501,-9159,-764,0,0,163,615,-15154,-2135000,0,3576,-0.019476573,0.952070934
0,137,35,0,-175,-289,-740,-315,0,-143,387,0,-23000,0,427,0.008117666,0.692573541
0,3775,-1052,0,641,1354,12612,3632,39,1289,2752,0,-3000,0,2421,-0.055258202,0.360425546
0,-2428,-414,0,-1916,-2361,-721,-100,-2,682,153,0,-100000,0,-66,-0.03540617,0.381254745
0,840,-282,-4,372,401,-3771,-634,-14,-184,153,-27,-27100,0,440,-0.04074884,0.26988106
0,-4728,248,-1,3534,-3008,-496,-619,188,-705,-1146,0,97300,0,-1720,-0.097991402,0.413418846
0,7816,-1350,0,1315,6755,8938,150,5,-14,1084,-106,28500,0,1062,-0.02106489,0.597969108
0,1362,1697,-208,910,315,-1741,-288,5,-178,131,0,2000,0,1048,-0.028177534,0.250509424
0,-10447,362,-13,-594,-6122,-13010,-2600,-25,167,-3579,0,-5100,0,-4325,-0.079384458,0.380625195
0,-3568,41,23,-484,-6503,-30503,-212,-79,-317,2515,-12,278000,0,2935,-0.104641506,0.447909938
0,-120010,-196491,9705,61522,14797,89055,6147,1531,-5378,15405,0,-1414500,25202,-134807,-0.049230758,0.537769535
0,-323,-66,-326,867,-529,1431,233,14,101,0,0,-13800,0,206,-0.097968722,0.312780874
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.52
0,-780,534,767,-2257,-1032,5377,-3718,-31,-2103,495,-753,-83900,50000,252,-0.038073075,0.449784701
0,15615,-6435,-8544,3141,12245,6642,668,1,897,3393,-6,-245700,83000,3369,0.252635578,0.764405791
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112283594,0.505193735
0,343,195,-26,439,-109,-308,-6,1,17,227,0,4700,0,452,-0.017319532,0.328800487
0,-315,5158,653,-5616,-207,-378,-283,52,-377,-46,0,-33000,0,-109,-0.017604133,0.400080247
0,146448,45847,-2197,22872,15724,64952,31998,6771,18296,142709,0,8598,0,130724,-0.052522728,0.782850421
0,-173,-921,755,633,-1726,332,-4,22,326,1158,0,639000,0,1552,0.019384895,0.147913459
0,930,21,0,214,566,477,23,-14,33,4402,22,-116900,50000,364,0.002565982,0.362903226
0,4739,-234,-74,-35,4155,4923,660,2,122,594,0,17100,10533200,584,0.028653993,0.534712067
0,-1975,-601,-46,-240,-755,-1269,-81,-5,-661,-507,-558,765000,0,-1221,-0.13863386,0.313441058
0,187,302,302,-101,-30,214,95,0,70,199,0,0,0,217,-0.061598441,0.635867446
0,6720,10477,-46,-1623,3279,674,-378,0,-477,-561,0,-2707000,-5647000,3441,-0.017853392,0.470463138
0,-2847,-340,-64,-44,-3439,-2103,1982,0,3522,128,0,24000,0,592,-0.113838447,0.752035066
0,-1232,-1190,-238,112,-884,13,13,0,-770,-371,0,13091000,13785000,-349,-0.168159609,0.843953583
0,278,-92,0,2,164,807,-16,-1,-248,1251,0,-93000,0,114,0.018320611,0.617666303
0,12222,3811,54,4655,10577,-462,202,-22,238,2270,0,937000,0,1644,-0.018658643,0.385701776
0,-14576,-10298,-6,2240,-8776,-1369,182,297,-181,144,0,1387000,0,-5801,-0.030701967,0.546057809
0,-465,-157,0,70,-391,-636,-33,0,-108,-45,-335,-126000,0,-73,-0.070880949,0.774338203
0,5073,2157,471,1678,2004,2519,697,-2,889,2198,0,482000,0,3069,0.000700242,0.352437382
0,363,181,-5,122,142,642,-2,3,-13,139,4,0,0,221,-0.044901385,0.632396139
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-4124,-4326,50,195,-2910,6898,2238,-99,270,3296,-284,-61000,0,-1213,-0.043079355,0.395813472
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100869565,0.713043478
0,-1218,250,-254,1217,-3319,-9389,1180,-90,-87,-75,0,5068000,0,2101,-0.021233308,0.704001227
0,-40755,-12889,-2117,-1001,-19693,-24409,-12904,-15,-17899,-13317,0,331000,0,-21063,-0.133198034,0.707246287
0,691,9,0,1188,431,-1360,763,-32,812,155,195,66700,314000,259,-0.183068532,0.470239507
0,84455,-457,-261,497,73226,-1976,0,0,643,1661,0,-85000,0,11229,-0.029386404,0.944222439
0,-67,86,0,103,-185,-279,134,2,81,159,-21,-3200,30000,118,-0.03000353,0.386869043
0,14873,9426,15,807,7956,19950,3768,47,2359,6352,0,2062400,89391,6918,-0.002009424,0.480737251
0,1463,420,90,560,1612,3762,247,-6,-101,0,0,0,0,-149,-0.00466497,0.938083121
0,4659,315,-61,1026,3380,71,-294,-7,-24,955,-292,135000,0,1278,-0.001465314,0.611961593
0,-515,-417,0,-218,-508,534,92,-2,90,369,60,-1269000,4991000,-6,-0.103090957,0.707466123
0,-716,181,22,-595,-952,-1597,267,-11,330,533,0,-93000,0,236,-0.053447572,0.558955528
0,938,-62,0,243,514,536,99,7,163,466,0,336000,0,423,-0.006924523,0.514492037
0,2634,-84,0,2708,-212,140,-79,-1,-57,-1157,3668,74985,75520,2846,-0.024862826,0.230452675
0,4864,1590,0,3005,2070,3365,926,0,832,905,26,-1648500,0,2794,-0.077021823,0.219233131
0,124418,67887,-7758,43480,62298,333398,64587,-1740,66245,157797,0,484237000,1130640020,62120,-0.026968956,0.465919371
0,-84,-126,0,593,-311,-505,-134,4,-54,181,0,69000,0,227,-0.057200682,0.19365147
0,1370,-5313,-3902,-1700,-16123,11858,105,-13,-4174,5409,0,17972100,0,17493,-0.034120153,0.542667103
0,509,404,234,3,454,452,-152,0,-98,25,-53,-79,1640,56,-0.070246149,0.765942133
0,8035,22,0,4689,7896,837,-82,0,-95,141,0,13500,0,139,0.018253661,0.895116609
0,5208,9420,1148,1169,-4548,17852,-26,190,-258,3861,1310,-14000,0,9756,-0.067497434,0.592279938
0,547,-145,-3520,753,-877,1280,844,0,-17672,1424,0,-4524,0,1424,-0.069042812,0.630930467
0,3469,616,-1,-1487,4223,2165,412,8,120,458,0,1500,0,-755,-0.027860938,0.199260997
0,-8945,-3242,-109,-2771,-8360,3556,4312,30,834,1257,0,-91000,0,-584,-0.069153601,0.915890102
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128170895,0.160881175
0,7710,1444,0,3785,5268,-1105,614,4,1100,1296,0,4525400,0,2443,-0.067015465,0.448205996
0,-16697,-8782,-261,317,-6957,-14842,-4109,-58,-5505,-4532,0,114000,0,-9740,-0.081754006,0.390245018
0,816,51,0,674,-660,802,138,2,-121,256,1004,202400,1400000,1477,-0.072798295,0.466352983
0,17702,-5842,-241,546,7411,21635,11766,-11,12738,10832,0,125000,0,10290,-0.038856608,0.679146128
0,243,7,0,395,-136,-322,151,-8,119,457,-172,-4578000,0,380,-0.034384176,0.332560655
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15995,733,13,9626,5701,20362,3848,50,2589,3578,5513,-5187,0,10294,-0.022444338,0.417225281
0,3176,2546,1629,197,3025,625,54,1,32,135,-61,587100,4500,150,0.022999521,0.787494011
0,1355,-1648,1821,2215,191,2980,3657,63,1288,2415,0,441000,0,1165,-0.048709669,0.608849384
